Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Cost per item,Status
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Brick O La 102,,,,,112163328285-12,7,shopify,5,deny,manual,18.45,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Bittersweetie (Tempting Fate Collection),,,,,112163328285-13,7,shopify,7,deny,manual,21.19,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,ChatterBox,,,,,112163328285-14,7,shopify,5,deny,manual,105.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Fast Play 109,,,,,112163328285-15,7,shopify,0,deny,manual,47.50,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Smoked Almond 128,,,,,112163328285-16,7,shopify,6,deny,manual,79.80,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,By Special Order,,,,,112163328285-17,7,shopify,1,deny,manual,34.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Just Curious 132,,,,,112163328285-18,7,shopify,0,deny,manual,21.99,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Just Wondering 133,,,,,112163328285-19,7,shopify,0,deny,manual,20.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,@BENNYDRAMA7 (Benito Skinner Maker),,,,,112163328285-20,7,shopify,1,deny,manual,21.98,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,@niinasecrets (Maker: Niina Secrets),,,,,112163328285-21,7,shopify,5,deny,manual,36.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Friend Like Me (Aladdin Collection),,,,,112163328285-22,7,shopify,83,deny,manual,109.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Dark Side (Lunar Illusions Collection),,,,,112163328285-23,7,shopify,48,deny,manual,69.80,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,On A Petal-Still (Tempting Fate Collection),,,,,112163328285-24,7,shopify,4,deny,manual,89.22,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Como La Flor (Selena Collection),,,,,112163328285-25,7,shopify,1,deny,manual,44.90,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Stylist's Tip,,,,,112163328285-26,7,shopify,0,deny,manual,32.80,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Painted Sunset (Vibe Tribe Collection),,,,,112163328285-27,7,shopify,1,deny,manual,34.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,"Brick the Spell (new, unboxed)",,,,,112163328285-28,7,shopify,1,deny,manual,23.41,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Out with a Bang (Frosted Firework Collection),,,,,112163328285-29,7,shopify,1,deny,manual,23.41,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Achiote (Aute Cuture Starring Rosalia),,,,,112163328285-30,7,shopify,105,deny,manual,39.80,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Saint Germain 117,,,,,112163328285-31,7,shopify,1,deny,manual,39.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Wakandan Sunset (Black Panther Marvel Studios),,,,,112163328285-32,7,shopify,7,deny,manual,28.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Nicki's Nude (Nicki Minaj Collection),,,,,112163328285-33,7,shopify,0,deny,manual,23.94,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-cosmetics-amplified-lipstick-3-g-1-oz-full-size-nib-choose,,,,,,,,,Miley Cyrus Viva Glam (Limited Edition),,,,,112163328285-34,7,shopify,2,deny,manual,39.88,,TRUE,TRUE,,,,,,,,oz,,
mac-mac-liptensity-lip-pencil-crayon-lipstick-liner-01-oz-35-g-rare-ht,MAC Liptensity Lip Pencil Crayon Lipstick Liner .01 OZ / .35 G Rare HTF NIB,"<p>Authentic MAC makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p><p><strong>Hard to find.</strong> When this one sells out, it is gone.</p><p>37 sold — a formula people come back for.</p>",MAC,Health & Beauty > Personal Care,Makeup,"hard-to-find, new-in-box, rare",TRUE,Shade,Toast and Butter,,,,,116793758611-1,7,shopify,18,deny,manual,39.45,,TRUE,TRUE,,https://i.ebayimg.com/images/g/NzAAAeSwCYZo0wGj/s-l800.jpg,1,MAC Liptensity Lip Pencil Crayon Lipstick Liner .01 OZ / .35 G Rare HTF NIB,FALSE,MAC Liptensity Lip Pencil Crayon Lipstick Liner .01 OZ / .35 G Rare HTF NIB | Sol Beautiful,"Authentic MAC makeup from Sol Beautiful — MAC Liptensity Lip Pencil Crayon Lipstick Liner .01 OZ / .35 G Rare HTF NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
mac-mac-liptensity-lip-pencil-crayon-lipstick-liner-01-oz-35-g-rare-ht,,,,,,,,,Marsala,,,,,116793758611-2,7,shopify,15,deny,manual,37.80,,TRUE,TRUE,,,,,,,,oz,,
